,tp,tn,fp,fn,precision,recall,specificity,accuracy,f1_score,balanced_accuracy,num_feat_missing,imputed,dataset,source,scenario,random_state,metric
105,831,3642,1031,496,44.63,62.62,77.94,74.55,52.12,70.28,0,,xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
106,714,3771,902,613,44.18,53.81,80.7,74.75,48.52,67.25,1,['PAY_DELAY_1M_AGO'] imputed,xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
107,587,3901,772,740,43.19,44.24,83.48,74.8,43.71,63.86,2,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
108,587,3861,812,740,41.96,44.24,82.62,74.13,43.07,63.43,3,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
109,426,4265,408,901,51.08,32.1,91.27,78.18,39.43,61.69,4,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
110,343,4400,273,984,55.68,25.85,94.16,79.05,35.31,60.0,5,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
111,358,4382,291,969,55.16,26.98,93.77,79.0,36.23,60.38,6,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
112,363,4390,283,964,56.19,27.35,93.94,79.22,36.8,60.65,7,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
113,262,4488,185,1065,58.61,19.74,96.04,79.17,29.54,57.89,8,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
114,191,4546,127,1136,60.06,14.39,97.28,78.95,23.22,55.84,9,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
115,123,4615,58,1204,67.96,9.27,98.76,78.97,16.31,54.01,10,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
116,116,4607,66,1211,63.74,8.74,98.59,78.72,15.37,53.66,11,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
117,123,4597,76,1204,61.81,9.27,98.37,78.67,16.12,53.82,12,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
118,116,4609,64,1211,64.44,8.74,98.63,78.75,15.39,53.69,13,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
119,34,4655,18,1293,65.38,2.56,99.61,78.15,4.93,51.09,14,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
120,3,4671,2,1324,60.0,0.23,99.96,77.9,0.45,50.09,15,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
121,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,16,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
122,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,17,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_payment overdue', 'PAY_STATUS_5M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
123,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,18,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_payment overdue', 'PAY_STATUS_5M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
124,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,19,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_payment overdue', 'PAY_STATUS_5M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_6M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
125,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,20,"['PAY_DELAY_1M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_AMT_3M_AGO', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_5M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_2M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_payment overdue', 'PAY_STATUS_5M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_6M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
126,798,3760,913,529,46.64,60.14,80.46,75.97,52.53,70.3,0,,et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
127,663,3984,689,664,49.04,49.96,85.26,77.45,49.5,67.61,1,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
128,617,4015,658,710,48.39,46.5,85.92,77.2,47.43,66.21,2,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
129,579,4072,601,748,49.07,43.63,87.14,77.52,46.19,65.39,3,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
130,557,4112,561,770,49.82,41.97,87.99,77.82,45.56,64.98,4,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
131,562,4110,563,765,49.96,42.35,87.95,77.87,45.84,65.15,5,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
132,562,4114,559,765,50.13,42.35,88.04,77.93,45.92,65.19,6,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
133,562,4113,560,765,50.09,42.35,88.02,77.92,45.9,65.18,7,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
134,559,4112,561,768,49.91,42.13,87.99,77.85,45.69,65.06,8,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
135,557,4112,561,770,49.82,41.97,87.99,77.82,45.56,64.98,9,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
136,381,4322,351,946,52.05,28.71,92.49,78.38,37.01,60.6,10,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
137,383,4320,353,944,52.04,28.86,92.45,78.38,37.13,60.65,11,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
138,381,4319,354,946,51.84,28.71,92.42,78.33,36.95,60.57,12,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
139,383,4318,355,944,51.9,28.86,92.4,78.35,37.09,60.63,13,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male', 'BILL_AMT_3M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
140,388,4309,364,939,51.6,29.24,92.21,78.28,37.33,60.72,14,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male', 'BILL_AMT_3M_AGO', 'BILL_AMT_6M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
141,390,4303,370,937,51.32,29.39,92.08,78.22,37.37,60.74,15,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male', 'BILL_AMT_3M_AGO', 'BILL_AMT_6M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
142,390,4303,370,937,51.32,29.39,92.08,78.22,37.37,60.74,16,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male', 'BILL_AMT_3M_AGO', 'BILL_AMT_6M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'AGE'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
143,392,4295,378,935,50.91,29.54,91.91,78.12,37.39,60.73,17,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'BILL_AMT_5M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_1M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'SEX_male', 'BILL_AMT_3M_AGO', 'BILL_AMT_6M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'AGE', 'PAY_AMT_2M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2025,f1 score
