,tp,tn,fp,fn,precision,recall,specificity,accuracy,f1_score,balanced_accuracy,num_feat_missing,imputed,dataset,source,scenario,random_state,metric
103,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,19,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_3M_AGO', 'PAY_DELAY_2M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_4M_AGO', 'PAY_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_4M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_6M_AGO', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'SEX_male', 'PAY_DELAY_5M_AGO'] imputed",gbt_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
104,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,20,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_3M_AGO', 'PAY_DELAY_2M_AGO', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'PAY_AMT_4M_AGO', 'PAY_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_4M_AGO', 'PAY_AMT_2M_AGO', 'PAY_DELAY_4M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_6M_AGO', 'MARRIAGE_married', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'SEX_male', 'PAY_DELAY_5M_AGO', 'AGE'] imputed",gbt_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
105,815,3757,916,512,47.08,61.42,80.4,76.2,53.3,70.91,0,,xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
106,655,3942,731,672,47.26,49.36,84.36,76.62,48.29,66.86,1,['PAY_DELAY_1M_AGO'] imputed,xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
107,626,3957,716,701,46.65,47.17,84.68,76.38,46.91,65.93,2,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
108,459,4291,382,868,54.58,34.59,91.83,79.17,42.34,63.21,3,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
109,469,4283,390,858,54.6,35.34,91.65,79.2,42.91,63.5,4,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
110,405,4383,290,922,58.27,30.52,93.79,79.8,40.06,62.16,5,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
111,411,4381,292,916,58.46,30.97,93.75,79.87,40.49,62.36,6,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
112,403,4392,281,924,58.92,30.37,93.99,79.92,40.08,62.18,7,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
113,311,4462,211,1016,59.58,23.44,95.48,79.55,33.64,59.46,8,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
114,268,4499,174,1059,60.63,20.2,96.28,79.45,30.3,58.24,9,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
115,190,4546,127,1137,59.94,14.32,97.28,78.93,23.11,55.8,10,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
116,172,4561,112,1155,60.56,12.96,97.6,78.88,21.35,55.28,11,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
117,123,4614,59,1204,67.58,9.27,98.74,78.95,16.3,54.0,12,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
118,7,4672,1,1320,87.5,0.53,99.98,77.98,1.05,50.25,13,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
119,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,14,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
120,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,15,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
121,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,16,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
122,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,17,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
123,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,18,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_3M_AGO', 'PAY_AMT_3M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
124,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,19,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_3M_AGO', 'PAY_AMT_3M_AGO', 'PAY_DELAY_6M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
125,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,20,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'BILL_AMT_1M_AGO', 'BILL_AMT_3M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'PAY_AMT_2M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'SEX_male', 'PAY_AMT_4M_AGO', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_payment overdue', 'PAY_STATUS_4M_AGO_revolving credit used', 'AGE', 'BILL_AMT_6M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_DELAY_3M_AGO', 'PAY_AMT_3M_AGO', 'PAY_DELAY_6M_AGO', 'PAY_DELAY_5M_AGO'] imputed",xgb_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
126,782,3866,807,545,49.21,58.93,82.73,77.47,53.64,70.83,0,,et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
127,696,3935,738,631,48.54,52.45,84.21,77.18,50.42,68.33,1,['PAY_DELAY_1M_AGO'] imputed,et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
128,679,3953,720,648,48.53,51.17,84.59,77.2,49.82,67.88,2,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
129,628,4045,628,699,50.0,47.32,86.56,77.88,48.63,66.94,3,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
130,594,4092,581,733,50.55,44.76,87.57,78.1,47.48,66.16,4,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
131,577,4115,558,750,50.84,43.48,88.06,78.2,46.87,65.77,5,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
132,413,4298,375,914,52.41,31.12,91.98,78.52,39.05,61.55,6,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
133,412,4304,369,915,52.75,31.05,92.1,78.6,39.09,61.58,7,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
134,410,4299,374,917,52.3,30.9,92.0,78.48,38.84,61.45,8,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
135,411,4307,366,916,52.9,30.97,92.17,78.63,39.07,61.57,9,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
136,416,4300,373,911,52.72,31.35,92.02,78.6,39.32,61.68,10,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'BILL_AMT_6M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
137,414,4294,379,913,52.21,31.2,91.89,78.47,39.06,61.54,11,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_3M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
138,420,4293,380,907,52.5,31.65,91.87,78.55,39.49,61.76,12,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_3M_AGO', 'SEX_male'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
139,427,4290,383,900,52.72,32.18,91.8,78.62,39.96,61.99,13,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_3M_AGO', 'SEX_male', 'BILL_AMT_5M_AGO'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
140,423,4300,373,904,53.14,31.88,92.02,78.72,39.85,61.95,14,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_payment overdue', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_payment overdue', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_payment overdue', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_STATUS_2M_AGO_payment overdue', 'PAY_STATUS_2M_AGO_revolving credit used', 'BILL_AMT_1M_AGO', 'BILL_AMT_2M_AGO', 'BILL_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'BILL_AMT_3M_AGO', 'SEX_male', 'BILL_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",et_perf,Default Credit Card,Scenario 1: standard,2024,f1 score
